candidate_id,epsilon,embedding_precision,block_size,source_row_or_combination,combination_coefficients,recovered_p,recovered_q,recovery_valid,raw_bkz_pmf_valid,pmf_is_fixed_q_normalized,normalization_preserved_q,linf_norm_lower,linf_norm_upper,l2_norm,input_basis_hash,output_basis_hash,run_id,sd_lower,sd_upper,renyi_lower,renyi_upper,log2_renyi_minus_one_lower,log2_renyi_minus_one_upper,feasible,rejection_reason
863,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;-2*row1,comb:-2*row2;-1*row0;-2*row1,6572719138807015895395 5652300158232630182901 3594724749171630448738 1690699213149317838658 588067722634991326705 151268541214124066291 28775983652792855923 4048293777838575275 421186213726365212 32406830481146215 1843992926673489 77596516977090 2414824026878 55576223496 945916628 11906304 110831 763 4,18283059317745350536796,true,false,false,true,,,2.5798202475335883e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
864,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;-1*row1,comb:-2*row2;-1*row0;-1*row1,3247486805724083637543 2792720911726693429770 1776102241189564609458 835350373444841814637 290555876464238044806 74739629267524254837 14217803204525537227 2000204230788399360 208102102485017708 16011752849972098 911090611473718 38339332585415 1193130118573 27459419565 467363918 5882735 54760 377 2,9033398909758601616507,true,false,false,true,,,2.1023064700274e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
865,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0,comb:-2*row2;-1*row0,77745527358848620309 66858334779243323361 42520266792501229822 19998466259634209384 6955969706515237093 1789282679075556617 340377243741781469 47885316261776555 4982008756329796 383324781202019 21811703726053 917851806260 28563789732 657384366 11188792 140834 1311 9 0,216261498228147303782,true,true,false,true,80092759077594026031951.520387345593928677056498188,80092759077594026031951.520387345593928677056498188,2.017317970095896e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,1.5009256769166552410262948011311532168733895627612e-21,1.5009256769166552410262948011311532168733895627612e-21,1.0000000000000000000002666621387717078148443887669,1.0000000000000000000002666621387717078148443887669,-71.667405084844610251307117230136647876934491748241,-71.667405084844610251307117230136647876934491748241,false,renyi_requirement_failed
866,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;1*row1,comb:-2*row2;-1*row0;1*row1,3402977860441780878161 2926437581285180076492 1861142774774567069102 875347305964110233405 304467815877268518992 78318194625675368071 14898557692009100165 2095974863311952470 218066119997677300 16778402412376136 954714018925824 40175036197935 1250257698037 28774188297 489741502 6164403 57382 395 2,9465921906214896224071,true,false,false,true,,,2.367511437193608e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
867,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;2*row1,comb:-2*row2;-1*row0;2*row1,6728210193524713136013 5786016827791116829623 3679765282756632908382 1730696145668586257426 601979662048021800891 154847106572275179525 29456738140276418861 4144064410362128385 431150231239024804 33173480043550253 1887616334125595 79432220589610 2471951606342 56890992228 968294212 12187972 113453 781 4,18715582314201645144360,true,false,false,true,,,3.004381522415423e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
868,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;1*row7;-2*row1,comb:-2*row2;-1*row0;1*row7;-2*row1,4884156954583236893009 4200197900474201666805 2671223204992420764393 1256350704422531211080 436990383525644070788 112406947867047420717 21383299318685280118 3008268235970164852 312981512141653783 24081364672341529 1370262548393224 57661610064458 1794444478136 41298432622 702906237 8847519 82358 567 3,13586056156057164672198,true,false,false,true,,,2.7365592665100213e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
869,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;1*row7;-1*row1,comb:-2*row2;-1*row0;1*row7;-1*row1,1558924621500304635157 1340618653968264913674 852600697010354925113 401001864718055187059 139478537354890788889 35878035920447609263 6825118870417961422 960178688919988937 99897400900306279 7686287041167412 437360233193453 18404425672783 572750569831 13181628691 224353527 2823950 26287 181 1,4336395748070415751909,true,true,false,true,116411936323431611566706.22812355971464577804566522,116411936323431611566706.22812355971464577804566522,2.178733149310436e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,7.1465188273126679955064986943733416640812774083137e-23,7.1465188273126679955064986943733416640812774083137e-23,1.0000007678915027985246732038568999025056733860257,1.0000007678915027985246732038568999025056733860257,-20.312594180650690382772593416761459445371255338100,-20.312594180650690382772593416761459445371255338100,false,renyi_requirement_failed
870,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;1*row7,comb:-2*row2;-1*row0;1*row7,1766307711582627622695 1518960592537671839457 966021810971710914167 454346974986420836962 158033308815862493010 40650876026152202191 7733061577849357274 1087910858130186978 113186710341041225 8708790590006705 495542082006318 20852758718892 648943338474 14935175240 254199183 3199619 29784 205 1,4913264659916333168380,true,false,false,true,,,1.9724753399990664e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
871,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;1*row7;1*row1,comb:-2*row2;-1*row0;1*row7;1*row1,5091540044665559880547 4378539839043608592588 2784644318953776753447 1309695814690896860983 455545154986615774909 117179787972752013645 22291242026116675970 3136000405180362893 326270821582388729 25103868221180822 1428444397206089 60109943110567 1870637246779 43051979171 732751893 9223188 85855 591 3,14162925067903082088669,true,false,false,true,,,2.2181296427672238e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
872,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;1*row7;2*row1,comb:-2*row2;-1*row0;1*row7;2*row1,8416772377748492138399 7238119085549545345719 4603266826935842592727 2165044654395372885004 753057001157369056808 193708699919351825099 36849422474383994666 5184089952230538808 539354932823736233 41498945852354939 2361346712405860 99367127502242 3092331155084 71168783102 1211304603 15246757 141926 977 5,23412585475889831008958,true,false,false,true,,,2.799142470750431e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
873,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;2*row7;-2*row1,comb:-2*row2;-1*row0;2*row7;-2*row1,3195594770359457890623 2748095642715773150709 1747721660813211080048 822002195695744583502 285913044416296814871 73545354519970775143 13990614984577704313 1968242694101754429 204776810556942354 15755898863536843 896532170112959 37726703151826 1174064929394 27020641748 459895846 5788734 53885 371 2,8889052994368978807600,true,false,false,true,,,3.194195224002323e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
874,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;2*row7;-1*row1,comb:-2*row2;-1*row0;2*row7;-1*row1,129637562723474367229 111483603790163602422 70900847168854759232 33346644008731440519 11598801754456467028 2983557426629036311 567565463689614383 79846852948421486 8307300684405150 639178767637274 36370145086812 1530481239849 47628978911 1096162183 18656864 234835 2186 15 0,360607413617770112689,true,true,false,true,161614737437067215819178.01163828903187654784005523,161614737437067215819178.01163828903187654784005523,2.6372156108799787e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,9.9553927909825766359937131364836113675691365947297e-22,9.9553927909825766359937131364836113675691365947297e-22,1.0000000000000000000002812361556671838088336329144,1.0000000000000000000002812361556671838088336329144,-71.590636008585707017209203655068944766199074045449,-71.590636008585707017209203655068944766199074045449,false,renyi_requirement_failed
875,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;2*row7,comb:-2*row2;-1*row0;2*row7,3454869895806406625081 2971062850296100355553 1889523355150920598512 888695483713207464540 309110647925209748927 79512469373228847765 15125745911956933079 2127936399998597401 221391411925752654 17034256398811391 969272460286583 40787665631524 1269322887216 29212966114 497209574 6258404 58257 401 2,9610267821604519032978,true,false,false,true,,,2.3648654383953484e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
876,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;2*row7;1*row1,comb:-2*row2;-1*row0;2*row7;1*row1,6780102228889338882933 5830642096802037108684 3708145863132986437792 1744044323417683488561 606622494095963030826 156041381319828659219 29683926360224251775 4176025947048773316 434475523167100158 33429334029985508 1902174775486354 80044850023199 2491016795521 57329770045 975762284 12281973 114328 787 4,18859928229591267953267,true,false,false,true,,,2.4730406829210365e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
877,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row0;2*row7;2*row1,comb:-2*row2;-1*row0;2*row7;2*row1,10105334561972271140785 8690221343307973861815 5526768371115052277072 2599393163122159512582 904134340266716312725 232570293266428470673 44242106808491570471 6224115494098949231 647559634408447662 49824411661159625 2835077090686125 119302034414874 3712710703826 85446573976 1454314994 18305542 170399 1173 6,28109588637578016873556,true,false,false,true,,,2.9197484842476116e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
878,0.0625000000000000000000000000000,128,20,comb:-2*row2;-2*row7;-2*row1,comb:-2*row2;-2*row7;-2*row1,155018514343121615850 133310301968821176810 84782093730264022474 39875381054402189648 13869660755436683988 3567690027619371600 678685661202246912 95479583687025580 9933736667396444 764319699300052 43490835058568 1830124873124 56953967626 1310773124 22309578 280812 2614 18 0,431208550560168294822,true,true,false,true,153163042557916389563920.11070490116972689223637360,153163042557916389563920.11070490116972689223637360,3.0070079536241375e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,9.9965052300655289442711755417729322919145956375166e-22,9.9965052300655289442711755417729322919145956375166e-22,1.0000000000000000000002137352279258210385991561852,1.0000000000000000000002137352279258210385991561852,-71.986593374352013679727376844868150341100732136302,-71.986593374352013679727376844868150341100732136302,false,renyi_requirement_failed
879,0.0625000000000000000000000000000,128,20,comb:-2*row2;-2*row7;-1*row1,comb:-2*row2;-2*row7;-1*row1,3480250847426053873702 2992889548474757929941 1903404601712329861754 895224220758878213669 311381506926189965887 80096601974219183054 15236866109469565608 2143569130737201495 223017847908743948 17159397330474169 976393150258339 41087309264799 1278647875931 29427577055 500862288 6304381 58685 404 2,9680868958546917215111,true,false,false,true,,,2.908923011982532e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
880,0.0625000000000000000000000000000,128,20,comb:-2*row2;-2*row7,comb:-2*row2;-2*row7,6805483180508986131554 5852468794980694683072 3722027109694395701034 1750573060463354237690 608893353096943247786 156625513920818994508 29795046557736884304 4191658677787377410 436101959150091452 33554474961648286 1909295465458110 80344493656474 2500341784236 57544380986 979414998 12327950 114756 790 4,18930529366533666135400,true,false,false,true,,,3.125256575121823e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
881,0.0625000000000000000000000000000,128,20,comb:-2*row2;-2*row7;1*row1,comb:-2*row2;-2*row7;1*row1,10130715513591918389406 8712048041486631436203 5540649617676461540314 2605921900167830261711 906405199267696529685 233154425867418805962 44353227006004203000 6239748224837553325 649186070391438956 49949552592822403 2842197780657881 119601678048149 3722035692541 85661184917 1457967708 18351519 170827 1176 6,28180189774520415055689,true,false,false,true,,,3.599761595614466e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
882,0.0625000000000000000000000000000,128,20,comb:-2*row2;-2*row7;2*row1,comb:-2*row2;-2*row7;2*row1,13455947846674850647258 11571627287992568189334 7359272125658527379594 3461270739872306285732 1203917045438449811584 309683337814018617416 58911407454271521696 8287837771887729240 862270181632786460 66344630223996520 3775100095857652 158858862439824 4943729600846 113777988848 1936520418 24375088 226898 1562 8,37429850182507163975978,true,false,false,true,,,4.2467632079499534e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
883,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row7;-2*row1,comb:-2*row2;-1*row7;-2*row1,1843580698566900618236 1585412559727249692906 1008283637909473706819 474223889781188817226 164946999864783939905 42429283374696017174 8071369995309822717 1135505125555436003 118138438252107873 9089785508104738 517221213338833 21765031785756 677333516368 15588563998 265319969 3339597 31087 214 1,5128211712248354159420,true,false,false,true,,,2.4336607739835207e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
884,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row7;-1*row1,comb:-2*row2;-1*row7;-1*row1,5168813031649832876088 4444991806233186446037 2826906145891539546099 1329572729485664841247 462458846035537221804 118958195321295828628 22629550443577141413 3183594672605611918 331222549493455377 25484863139278855 1450123528538604 61022216177431 1899027424673 43705367929 743872679 9363166 87158 600 3,14377872120235103079709,true,false,false,true,,,2.199168604667745e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
885,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row7,comb:-2*row2;-1*row7,8494045364732765133940 7304571052739123199168 4645528653873605385379 2184921569190140865268 759970692206290503703 195487107267895640082 37187730891844460109 5231684219655787833 544306660734802881 41879940770452972 2383025843738375 100279400569106 3120721332978 71822171860 1222425389 15386735 143229 986 5,23627532528221851999998,true,false,false,true,,,2.3739502216568148e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
886,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row7;1*row1,comb:-2*row2;-1*row7;1*row1,11819277697815697391792 10164150299245059952299 6464151161855671224659 3040270408894616889289 1057482538377043785602 272016019214495451536 51745911340111778805 7279773766705963748 757390771976150385 58275018401627089 3315928158938146 139536584960781 4342415241283 99938975791 1700978099 21410304 199300 1372 7,32877192936208600920287,true,false,false,true,,,2.8845443439598153e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
887,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row7;2*row1,comb:-2*row2;-1*row7;2*row1,15144510030898629649644 13023729545750996705430 8282773669837737063939 3895619248599092913310 1354994384547797067501 348544931161095262990 66304091788379097501 9327863313756139663 970474883217497889 74670096032801206 4248830474137917 178793769352456 5564109149588 128055779722 2179530809 27433873 255371 1758 9,42126853344195349840576,true,false,false,true,,,3.590433372707902e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
888,0.0625000000000000000000000000000,128,20,comb:-2*row2;-2*row1,comb:-2*row2;-2*row1,3532142882790679620622 3037514817485678209002 1931785182088683391164 908572398507975444804 316024338974131195822 81290876721772662748 15464054329417398522 2175530667423846426 226343139836819302 17415251316909424 990951591619098 41699938698388 1297713065110 29866354872 508330360 6398382 59560 410 2,9825214873936540024018,true,false,false,true,,,2.164290898394461e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
889,0.0625000000000000000000000000000,128,20,comb:-2*row2;-1*row1,comb:-2*row2;-1*row1,6857375215873611878474 5897094063991614962133 3750407690070749230444 1763921238212451468825 613536185144884477721 157819788668372474202 30022234777684717218 4223620214474022341 439427251078166806 33810328948083541 1923853906818869 80957123090063 2519406973415 57983158803 986883070 12421951 115631 796 4,19074875281923288944307,true,false,false,true,,,1.7583214763662568e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
890,0.0625000000000000000000000000000,128,20,comb:-2*row2,comb:-2*row2,10182607548956544136326 8756673310497551715264 5569030198052815069724 2619270077916927492846 911048031315637759620 234348700614972285656 44580415225952035914 6271709761524198256 652511362319514310 50205406579257658 2856756222018640 120214307481738 3741100881720 86099962734 1465435780 18445520 171702 1182 6,28324535689910037864596,true,false,false,true,,,1.839807883950517e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
891,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row1,comb:-2*row2;1*row1,13507839882039476394178 11616252557003488468395 7387652706034880909004 3474618917621403516867 1208559877486391041519 310877612561572097110 59138595674219354610 8319799308574374171 865595473560861814 66600484210431775 3789658537218411 159471491873413 4962794790025 114216766665 1943988490 24469089 227773 1568 8,37574196097896786784885,true,false,false,true,,,2.358760479501915e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
892,0.0625000000000000000000000000000,128,20,comb:-2*row2;2*row1,comb:-2*row2;2*row1,16833072215122408652030 14475831803509425221526 9206275214016946748284 4329967757325879540888 1506071723657144323418 387406524508171908564 73696776122486673306 10367888855624550086 1078679584802209318 82995561841605892 4722560852418182 198728676265088 6184488698330 142333570596 2422541200 30492658 283844 1954 10,46823856505883535705174,true,false,false,true,,,3.102945095178399e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
893,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row7;-2*row1,comb:-2*row2;1*row7;-2*row1,5220705067014458623008 4489617075244106725098 2855286726267893075509 1342920907234762072382 467101678083478451739 120152470068849308322 22856738663524974327 3215556209292256849 334547841421530731 25740717125714110 1464681969899363 61634845611020 1918092613852 44144145746 751340751 9457167 88033 606 3,14522218035624725888616,true,false,false,true,,,2.3079098386418654e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
894,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row7;-1*row1,comb:-2*row2;1*row7;-1*row1,8545937400097390880860 7349196321750043478229 4673909234249958914789 2198269746939238096403 764613524254231733638 196681382015449119776 37414919111792293023 5263645756342432764 547631952662878235 42135794756888227 2397584285099134 100892030002695 3139786522157 72260949677 1229893461 15480736 144104 992 5,23771878443611474808905,true,false,false,true,,,1.7966325938057382e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
895,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row7,comb:-2*row2;1*row7,11871169733180323138712 10208775568255980231360 6492531742232024754069 3053618586643714120424 1062125370424985015537 273210293962048931230 51973099560059611719 7311735303392608679 760716063904225739 58530872388062344 3330486600298905 140149214394370 4361480430462 100377753608 1708446171 21504305 200175 1378 7,33021538851598223729194,true,false,false,true,,,1.7363723233132646e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
896,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row7;1*row1,comb:-2*row2;1*row7;1*row1,15196402066263255396564 13068354814761916984491 8311154250214090593349 3908967426348190144445 1359637216595738297436 349739205908648742684 66531280008326930415 9359824850442784594 973800175145573243 74925950019236461 4263388915498676 179406398786045 5583174338767 128494557539 2186998881 27527874 256246 1764 9,42271199259584972649483,true,false,false,true,,,2.1651208574648738e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
897,0.0625000000000000000000000000000,128,20,comb:-2*row2;1*row7;2*row1,comb:-2*row2;1*row7;2*row1,18521634399346187654416 15927934061267853737622 10129776758196156432629 4764316266052666168466 1657149062766491579335 426268117855248554138 81089460456594249111 11407914397492960509 1186884286386920747 91321027650410578 5196291230698447 218663583177720 6804868247072 156611361470 2665551591 33551443 312317 2150 11,51520859667571721569772,true,false,false,true,,,2.8716140276695464e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
898,0.0625000000000000000000000000000,128,20,comb:-2*row2;2*row7;-2*row1,comb:-2*row2;2*row7;-2*row1,6909267251238237625394 5941719333002535241194 3778788270447102759854 1777269415961548699960 618179017192825707656 159014063415925953896 30249422997632550132 4255581751160667272 442752543006242160 34066182934518796 1938412348179628 81569752523652 2538472162594 58421936620 994351142 12515952 116506 802 4,19219221197312911753214,true,false,false,true,,,2.8017107192047018e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
899,0.0625000000000000000000000000000,128,20,comb:-2*row2;2*row7;-1*row1,comb:-2*row2;2*row7;-1*row1,10234499584321169883246 8801298579508471994325 5597410778429168599134 2632618255666024723981 915690863363578989555 235542975362525765350 44807603445899868828 6303671298210843187 655836654247589664 50461260565692913 2871314663379399 120826936915327 3760166070899 86538740551 1472903852 18539521 172577 1188 6,28468881605299660673503,true,false,false,true,,,2.2901801982331525e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
900,0.0625000000000000000000000000000,128,20,comb:-2*row2;2*row7,comb:-2*row2;2*row7,13559731917404102141098 11660877826014408747456 7416033286411234438414 3487967095370500748002 1213202709534332271454 312071887309125576804 59365783894167187524 8351760845261019102 868920765488937168 66856338196867030 3804216978579170 160084121307002 4981859979204 114655544482 1951456562 24563090 228648 1574 8,37718542013286409593792,true,false,false,true,,,2.1274226286447915e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
901,0.0625000000000000000000000000000,128,20,comb:-2*row2;2*row7;1*row1,comb:-2*row2;2*row7;1*row1,16884964250487034398950 14520457072520345500587 9234655794393300277694 4343315935074976772023 1510714555705085553353 388600799255725388258 73923964342434506220 10399850392311195017 1082004876730284672 83251415828041147 4737119293778941 199341305698677 6203553887509 142772348413 2430009272 30586659 284719 1960 10,46968202421273158514081,true,false,false,true,,,2.38591451137264e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
902,0.0625000000000000000000000000000,128,20,comb:-2*row2;2*row7;2*row1,comb:-2*row2;2*row7;2*row1,20210196583569966656802 17380036319026282253718 11053278302375366116974 5198664774779452796044 1808226401875838835252 465129711202325199712 88482144790701824916 12447939939361370932 1295088987971632176 99646493459215264 5670021608978712 238598490090352 7425247795814 170889152344 2908561982 36610228 340790 2346 12,56217862829259907434370,true,false,false,true,,,2.9571791262121966e+23,15cb40167eda4761313ad83a6779b4657a7340625dac863a48843822e5802caa,13996a00c89a842e899ed50451d75ade30c51850fc97329d1dd0e579bf373e02,eps0p0625000000000_p128_b20,,,,,,,false,q_not_less_than_2^72;pmf_invalid
