parameter_set,epsilon,solver,embedding_precision,block_size,q,q_bits,power2_ceiling,absolute_gap,relative_gap,acceptance_ratio,expected_attempts,SD,RD,log2_renyi_minus_one,exact_linf_svp,heuristic_bkz,global_svp_certified,interval_post_verified,selected,status
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,21705380141,35,34359738368,12654358227,0.36829029637738130986690521240234375000000000000000,0.63170970362261869013309478759765625000000000000000,1.5830056025186479133224409902768723869824436814963,0.000000000035977853809177153571877758088397609338219417933533,1.0019569867054647513379800610305997234140293475917,-8.9971503294256391473176259903906302621598846029101,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,21486992945,35,34359738368,12872745423,0.37464620030368678271770477294921875000000000000000,0.62535379969631321728229522705078125000000000000000,1.5990947852009917435191860440199907181567699816639,0.000000000045694892533664367846629590729689398034841965708615,1.0112617682842070060668030401409342485254861734866,-6.4724228175463009064174946142912642046612906833184,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,23063498965,35,34359738368,11296239403,0.32876383638358674943447113037109375000000000000000,0.67123616361641325056552886962890625000000000000000,1.4897886231461497585477052527532654020261318142106,0.000000000028821668361044558417875560496838448482544260590907,1.0000000000067778132056283220012698745628527632874,-37.102317261494063197960711656022898435967819608729,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,22845111769,35,34359738368,11514626599,0.33511974030989222228527069091796875000000000000000,0.66488025969010777771472930908203125000000000000000,1.5040302151038252598185395203176342139786184208272,0.000000000023502338715566474156269533311388676600901878085251,1.0000000000038864619670781067540301085394695447218,-37.904679740555661877859135044133280693530047436439,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,22626724573,35,34359738368,11733013795,0.34147564423619769513607025146484375000000000000000,0.65852435576380230486392974853515625000000000000000,1.5185467192631478539366228931026463332554748555121,0.000000000024835371882860686046752682676647576486610855333169,1.0000000000043156720383223106846983748677251186645,-37.753551904652721174372449880336938611948578372911,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,22408337377,35,34359738368,11951400991,0.34783154816250316798686981201171875000000000000000,0.65216845183749683201313018798828125000000000000000,1.5333461733429166407895608863047510336491663934840,0.000000000032823006135945310347837156963577956268153965489065,1.0000000002685033916635840966433402895769618299930,-31.794340636806963089767274491553756517649549889905,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,22189950181,35,34359738368,12169788187,0.35418745208880864083766937255859375000000000000000,0.64581254791119135916233062744140625000000000000000,1.5484369314817255289808079447891393172659597509170,0.000000000041546456688285705272119076089951973740434921406346,1.0000000404959870384874182237865249678813801217017,-24.557645808299638478141951528106590264618464769438,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,23766456201,35,34359738368,10593282167,0.30830508816870860755443572998046875000000000000000,0.69169491183129139244556427001953125000000000000000,1.4457240943878825277119824651134996531324051730888,0.000000000028670807260132584380371971732891685958714183887424,1.0000000000110310502360875945037808165712373634580,-36.399638891248242057405034944424168997151329422172,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,23548069005,35,34359738368,10811669363,0.31466099209501408040523529052734375000000000000000,0.68533900790498591959476470947265625000000000000000,1.4591318872347596978684834629394700128194226853974,0.000000000026182950366702953716069667082610886815256765028997,1.0000000000079307254845114666469742462268988258200,-36.875684292260989068178437088568342732013637222206,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,23329681809,35,34359738368,11030056559,0.32101689602131955325603485107421875000000000000000,0.67898310397868044674396514892578125000000000000000,1.4727906985317255254297754833129365977972134459127,0.000000000026994312270524944778566168934051335658240010441079,1.0000000000063557687092961040739018232724054291662,-37.195070513650855113214763219272149940661712007245,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,23111294613,35,34359738368,11248443755,0.32737279994762502610683441162109375000000000000000,0.67262720005237497389316558837890625000000000000000,1.4867076441781327397247696536903646454329416755984,0.000000000035303082704990718808207035070548763941115291892196,1.0000000000058852259980101936494023024104487133666,-37.306039321524264669903707772019842857801740561901,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,22892907417,35,34359738368,11466830951,0.33372870387393049895763397216796875000000000000000,0.66627129612606950104236602783203125000000000000000,1.5008901116022016540704904909020713399934858086269,0.000000000044207762312800353419400466289113833768030295222644,1.0000000000062181079528684682871730802458929632606,-37.226661475054599534703502801117696230637412203045,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,13647457480,34,17179869184,3532411704,0.20561342267319560050964355468750000000000000000000,0.79438657732680439949035644531250000000000000000000,1.2588329517916915319819703149571564006807222527430,0.000000000066472566767269160910888647097897120412037414613107,1.0615355721801135625303829940399250800365041220932,-4.0224355521418124657496161541373300167357834717877,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,13429070284,34,17179869184,3750798900,0.21832523052580654621124267578125000000000000000000,0.78167476947419345378875732421875000000000000000000,1.2793044358751231627703945078257809198610342160303,0.000000000057854295832023016539609767812747513902519046160347,1.0788325425525476927020087801107532046269499828197,-3.6650648838566163088670656288502817491190131556421,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,13210683088,34,17179869184,3969186096,0.23103703837841749191284179687500000000000000000000,0.76896296162158250808715820312500000000000000000000,1.3004527524852543794516615536269989432661500539055,0.000000000055243987033460206813316084914925352309917013183170,1.0967019566483525368796437348209263886194763723381,-3.3703111085698541972207545358007170374275597659674,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,12992295892,34,17179869184,4187573292,0.24374884623102843761444091796875000000000000000000,0.75625115376897156238555908203125000000000000000000,1.3223120322081408458119497391139004086961414779330,0.000000000063355669841880050696828509083015830178896215438797,1.1151727003090866000981773382920133280367922741146,-3.1181293034205971765323783551851028456766685378152,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,12773908696,34,17179869184,4405960488,0.25646065408363938331604003906250000000000000000000,0.74353934591636061668395996093750000000000000000000,1.3449187396634261961378904159970676527528547789770,0.000000000077945762232415245393842802902467723895109950699768,1.1342756357430533972364306194372777664672784581853,-2.8967305427763085776158894099949337100265943740263,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14350414716,34,17179869184,2829454468,0.16469592624343931674957275390625000000000000000000,0.83530407375656068325042724609375000000000000000000,1.1971688291938558913491402961625739820187089288577,0.000000000051305334416003439841835526388052887267712064275016,1.0094530771158741049567093171623544932468183755428,-6.7250002603867742414190443811028853321914584149129,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14132027520,34,17179869184,3047841664,0.17740773409605026245117187500000000000000000000000,0.82259226590394973754882812500000000000000000000000,1.2156691005368209189561498957511229075217651430104,0.000000000041288277633570626025710570069635919108489800857147,1.0250669584639041227312728411159109432221209079802,-5.3180692344981333944498212396469546745755199171761,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,13913640324,34,17179869184,3266228860,0.19011954194866120815277099609375000000000000000000,0.80988045805133879184722900390625000000000000000000,1.2347501289339783281291611459080290079230597768038,0.000000000036366985511582212214792640362809678082661969092876,1.0411879774705581129008455871653252005816037782755,-4.6016329051523384491826407739186335176501682172227,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,13695253128,34,17179869184,3484616056,0.20283134980127215385437011718750000000000000000000,0.79716865019872784614562988281250000000000000000000,1.2544396969834524989146297727342013389619183094226,0.000000000049672777751709707330013111127586980651507441847948,1.0578236508385275617948547274196507439706854772114,-4.1121964899815311493773662098261158207031614373052,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,13476865932,34,17179869184,3703003252,0.21554315765388309955596923828125000000000000000000,0.78445684234611690044403076171875000000000000000000,1.2747673881067143051846455067933371498942651943568,0.000000000066467127064757702543175095350744213788919519433672,1.0749990079953828324034065514526973810132492605048,-3.7369846764276274094719998420022245287113609380644,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15053371952,34,17179869184,2126497232,0.12377842981368303298950195312500000000000000000000,0.87622157018631696701049804687500000000000000000000,1.1412638469826338348089998752991684530456090333906,0.000000000040444284941322947788158447328362122383541884326317,1.0000000000125819418220553843636873602798286467197,-36.209854447389700884246637948257151538113124153644,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14834984756,34,17179869184,2344884428,0.13649023766629397869110107421875000000000000000000,0.86350976233370602130889892578125000000000000000000,1.1580644986542108179838024499551430479407228047441,0.000000000030132415268145456932425764041724084653784094334769,1.0000000095616599715675376376828017745831854945339,-26.640091752008631653260120960200922816971632115565,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14616597560,34,17179869184,2563271624,0.14920204551890492439270019531250000000000000000000,0.85079795448109507560729980468750000000000000000000,1.1753671888056005285541979442717857793985811838963,0.000000000029470908568488973888590290092713544135758887340589,1.0000191643238190341750964077308558514206647524801,-15.671217378470871356542595932796716872165679016212,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14398210364,34,17179869184,2781658820,0.16191385337151587009429931640625000000000000000000,0.83808614662848412990570068359375000000000000000000,1.1931947616875366275208284628727070597202451042061,0.000000000043357228990004641615535533281801359955281819684866,1.0061659542179823401102474680966378147902099643640,-7.3414601071428903977136966586175764148177904629006,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14179823168,34,17179869184,3000046016,0.17462566122412681579589843750000000000000000000000,0.82537433877587318420410156250000000000000000000000,1.2115714688720721852093550733904328474627138594229,0.000000000059257554459009007808042644964970285070132426347300,1.0216050776830749644148726118598353237580092063309,-5.5324857714929689297506398784180940022580758369832,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15756329188,34,17179869184,1423539996,0.082860933383926749229431152343750000000000000000000,0.91713906661607325077056884765625000000000000000000,1.0903471855033446639360731284563969088356419276914,0.000000000039656334414819184721075840746458366860305054680106,1.0000000000138572675471848842540860652414145846206,-36.070566236845921766435048339802066407951270513357,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15537941992,34,17179869184,1641927192,0.095572741236537694931030273437500000000000000000000,0.90442725876346230506896972656250000000000000000000,1.1056721149329413714804400075533503768019473244536,0.000000000029833712731803934866506518691668624518636714082874,1.0000000000072249797939352887747805222753282278962,-37.010143585807366407612813281900844658750449364871,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15319554796,34,17179869184,1860314388,0.10828454908914864063262939453125000000000000000000,0.89171545091085135936737060546875000000000000000000,1.1214339719902131808661210392004658096723452589294,0.000000000029469560010883125318311550323325000486743749117300,1.0000000000045599413157572717047429975428889056258,-37.674121880927355111630298813805538771200726982789,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15101167600,34,17179869184,2078701584,0.12099635694175958633422851562500000000000000000000,0.87900364305824041366577148437500000000000000000000,1.1376517127059764570787228399478196639576399377224,0.000000000041434595241704674995386942612210335006914104194183,1.0000000000053644777616875789171913779308652637275,-37.439699408914638068237396747976448657897970409061,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,14882780404,34,17179869184,2297088780,0.13370816479437053203582763671875000000000000000000,0.86629183520562946796417236328125000000000000000000,1.1543454057403560410686820209834764420810841387995,0.000000000055406462634262888760042129343936490401160429610772,1.0000000018414216420771854194979008335762146968833,-29.016532846372209280986540410192105481414673956679,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,16459286424,34,17179869184,720582760,0.041943436954170465469360351562500000000000000000000,0.95805656304582953453063964843750000000000000000000,1.0437797083930252892717993568346204508580098089433,0.000000000043364152428671168452098631487145944421978439891058,1.0000000000202377797766118938157848218340649916596,-35.524158018598653135063840459359678286488661988535,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,16240899228,34,17179869184,938969956,0.054655244806781411170959472656250000000000000000000,0.94534475519321858882904052734375000000000000000000,1.0578151457513618407878467996365798274381116060207,0.000000000034834146951470015782948491566090575000106526278421,1.0000000000131735345073809406035951605622836280857,-36.143566565885608302955734089584465644648632490414,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,16022512032,34,17179869184,1157357152,0.067367052659392356872558593750000000000000000000000,0.93263294734060764312744140625000000000000000000000,1.0722331897575447550146049408190577041721144266575,0.000000000034069712071590272575716057562508369433924091063454,1.0000000000101054345211747780707887134544022317149,-36.526077686608774945786219825024142459108150087513,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15804124836,34,17179869184,1375744348,0.080078860512003302574157714843750000000000000000000,0.91992113948799669742584228515625000000000000000000,1.0870497014087240534373617497790815349644078197409,0.000000000046951453743336250419040373865820036461972748637808,1.0000000000095373799027192992243000397550216520941,-36.609544153394986484817170462062263446462532276583,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,15585737640,34,17179869184,1594131544,0.092790668364614248275756835937500000000000000000000,0.90720933163538575172424316406250000000000000000000,1.1022814306785674854975936833490801658329467427119,0.000000000060194193079519874541836096022476649244714759266607,1.0000000000105298867303434948047669690916021327066,-36.466719126338537122212329889345705809780008752753,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6340287703,33,8589934592,2249646889,0.26189336657989770174026489257812500000000000000000,0.73810663342010229825973510742187500000000000000000,1.3548177928795796792251652811156352032184745165972,0.00000000013780102019044546966152193718355072359328153147429,1.1426406509671273988550846360476242512851671777429,-2.8095429027897788979114604523737543647147645955337,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6121900507,33,8589934592,2468034085,0.28731698228511959314346313476562500000000000000000,0.71268301771488040685653686523437500000000000000000,1.4031483494672874140520559100291827071994589016277,0.00000000010675737889946924370179351156881661956344790660448,1.1834832087915384974891397288117601046020850086456,-2.4462800519909939612206534712395647922221063062246,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,5903513311,33,8589934592,2686421281,0.31274059799034148454666137695312500000000000000000,0.68725940200965851545333862304687500000000000000000,1.4550546665143277763670650932491816312599824338738,0.00000000010020902355952375308523477645850268443059608846903,1.2273505819899179539394872377999320598488644481442,-2.1370093976758407860525926267466774880877153180741,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,5685126115,33,8589934592,2904808477,0.33816421369556337594985961914062500000000000000000,0.66183578630443662405014038085937500000000000000000,1.5109488194704718524964507317706178977174721831127,0.00000000011933666612573121906746002185116128292207867327398,1.2745915940694313084822018719918036137838317702981,-1.8646406332041163551316472890561441627085819800875,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,5466738919,33,8589934592,3123195673,0.36358782940078526735305786132812500000000000000000,0.63641217059921473264694213867187500000000000000000,1.5713087307215521334465982021776518645557801513879,0.00000000016307712882591702654168491028639672691560917858919,1.3256108375556065359734891110956901487481031425822,-1.6187793761568959175305065450018200947287397954844,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7043244939,33,8589934592,1546689653,0.18005837372038513422012329101562500000000000000000,0.81994162627961486577987670898437500000000000000000,1.2195990152828050042631067441285247626399494155090,0.00000000010306580718195551083367370934468928168800065574486,1.0283871878981937053610303182631559735731050716168,-5.1386162504085117176263389329935109960221423661923,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6824857743,33,8589934592,1765076849,0.20548198942560702562332153320312500000000000000000,0.79451801057439297437667846679687500000000000000000,1.2586247091831874392227899657776060988880306981074,0.000000000075849430592063479755510118693326420391087456071353,1.0613596245674445144287441405801408741183872565176,-4.0265665341233013340882070982983480922050479177736,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6606470547,33,8589934592,1983464045,0.23090560513082891702651977539062500000000000000000,0.76909439486917108297348022460937500000000000000000,1.3002305135380784435063038812030898470605109321469,0.000000000069516701392322571941881454370783595576226805685479,1.0965141713697831058630184654802570016186702522909,-3.3731153980277105198228094923829031537172106733901,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6388083351,33,8589934592,2201851241,0.25632922083605080842971801757812500000000000000000,0.74367077916394919157028198242187500000000000000000,1.3446810443785644962853271950051611028204318744807,0.000000000090883263746880172231405947264594508850746115472532,1.1340747771323168784943826164198431699795795497566,-2.8988902396639696142941268292477742606451920431972,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6169696155,33,8589934592,2420238437,0.28175283654127269983291625976562500000000000000000,0.71824716345872730016708374023437500000000000000000,1.3922783839263475042232448479466490031712104629567,0.00000000012952964716636575568753398825983462331556572600186,1.1742971168425819373669349093962540985643927787730,-2.5203793897456893859584667215623858239626359433654,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7746202175,33,8589934592,843732417,0.098223380860872566699981689453125000000000000000000,0.90177661913912743330001831054687500000000000000000,1.1089220753523645282341213873623173281040783059603,0.000000000082174659880220727831553772295683731815500171161928,1.0000000000414219588256436836064662527204782727323,-34.490813264195288955213561663110339867120650738096,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7527814979,33,8589934592,1062119613,0.12364699656609445810317993164062500000000000000000,0.87635300343390554189682006835937500000000000000000,1.1410926830644677564942580132986023539726533440880,0.000000000062368799672685626438462323917422342683604484307118,1.0000000000131153958409369006915417371481101447460,-36.149947692952705565756427131470673503083590825124,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7309427783,33,8589934592,1280506809,0.14907061227131634950637817382812500000000000000000,0.85092938772868365049362182617187500000000000000000,1.1751856433930650409710737817956494885312419810797,0.000000000050549943217299990147148558366824655743720811052056,1.0000177108798949872930319867280272016008817387717,-15.785004585971993564760243880468401001628244232889,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7091040587,33,8589934592,1498894005,0.17449422797653824090957641601562500000000000000000,0.82550577202346175909042358398437500000000000000000,1.2113785680127006160654485617880725860242491938793,0.000000000074592983475513127881076308702765308267246179932482,1.0214421077408724861270437480602305604670753574128,-5.5434094613184071105584197119139895293107518705174,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,6872653391,33,8589934592,1717281201,0.19991784368176013231277465820312500000000000000000,0.80008215631823986768722534179687500000000000000000,1.2498716439343274310048789713509938886426230948564,0.00000000010590281236187908948332308350966151906000824522785,1.0539640669886580897838467193034159057014952773235,-4.2118571090336827158626776938888678988676884061066,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8449159411,33,8589934592,140775181,0.016388388001359999179840087890625000000000000000000,0.98361161199864000082015991210937500000000000000000,1.0166614421804758631982686354359754427409986051215,0.000000000085585632929131826142651620821634941572456051651378,1.0000000000541037932653335016703291914220402372768,-34.105479297523329251068437904433550027442045410949,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8230772215,33,8589934592,359162377,0.041812003706581890583038330078125000000000000000000,0.95818799629341810941696166992187500000000000000000,1.0436365346553330658537729925502500375051382709174,0.000000000067687958197641004766498150586456761603397529818214,1.0000000000199044490114188021809395766270573728282,-35.548118108000941126443165595493639861350384925224,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8012385019,33,8589934592,577549573,0.067235619411803781986236572265625000000000000000000,0.93276438058819621801376342773437500000000000000000,1.0720821043460143287455268005512704131823248819841,0.000000000050649472771484958994589852877216730085251937276288,1.0000000000106499901679214314443216065816777451612,-36.450356945206354921930096507778218146309649628874,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7793997823,33,8589934592,795936769,0.092659235117025673389434814453125000000000000000000,0.90734076488297432661056518554687500000000000000000,1.1021217592146612535690978983738933487254067456005,0.000000000071826595079758128415059174153374132592227563354521,1.0000000000112568510628134453642258051953940608807,-36.370405732454404036493533961398009857889989888894,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,7575610627,33,8589934592,1014323965,0.11808285082224756479263305664062500000000000000000,0.88191714917775243520736694335937500000000000000000,1.1338933605411132490613947706528555193125820087110,0.000000000096343814271519690855571253101314145939494664724909,1.0000000000159239175928748131371072593870969731455,-35.870013733223762098555235118398106360135944218303,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,9152116647,34,17179869184,8027752537,0.46727669757092371582984924316406250000000000000000,0.53272330242907628417015075683593750000000000000000,1.8771470957629720866034761761707253292616387257023,0.000000000089436071050061231079486736974062846237421642645636,1.0000000000658998871108523632320906100733398471905,-33.820933049919964735716750144013682095768595797771,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8933729451,34,17179869184,8246139733,0.47998850542353466153144836425781250000000000000000,0.52001149457646533846855163574218750000000000000000,1.9230344144882253609674484421545306095927797981846,0.000000000073249284387138371223377654891259666430015051134395,1.0000000000310893667814358863934003526017691119675,-34.904787811147159778807067085316297334354667040161,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8715342255,34,17179869184,8464526929,0.49270031327614560723304748535156250000000000000000,0.50729968672385439276695251464843750000000000000000,1.9712214025953935414324127423496118340334759463787,0.000000000061222725102444417186581385779933409994339999414415,1.0000000000203061844318134882563380193116494732984,-35.519289863626676183715778828967518631557748336231,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8496955059,33,8589934592,92979533,0.010824242257513105869293212890625000000000000000000,0.98917575774248689413070678710937500000000000000000,1.0109426885695383080641523727282314675121079747728,0.000000000078634442879967425009094629128647226905860427698880,1.0000000000197697003171749156035160687202015863307,-35.557918041899859374971523831593359318404639540219,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,8278567863,33,8589934592,311366729,0.036247857962734997272491455078125000000000000000000,0.96375214203726500272750854492187500000000000000000,1.0376111827737275383859470332157377399758110794869,0.00000000010440182482540103068480830868234251797706269357268,1.0000000000235528349925846414718773894471342601085,-35.305308320076647090272687833505920819955594756877,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,966882074,30,1073741824,106859750,0.099520897492766380310058593750000000000000000000000,0.90047910250723361968994140625000000000000000000000,1.1105199412353568983429100165528562690055623060398,0.00000000094487872878754839442963204746907019577353243442641,1.0000000020175776993960737803581465738159052318770,-28.884728619454764168338178082352535036273527274830,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1185269270,31,2147483648,962214378,0.44806598592549562454223632812500000000000000000000,0.55193401407450437545776367187500000000000000000000,1.8118107862528149405240211787486905823518060161975,0.00000000058754211450645176001390954195341455345145356646026,1.0000000009611062553050562583544307509105779496497,-29.954585011602344736410940787753532401467235170895,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1403656466,31,2147483648,743827182,0.34637152310460805892944335937500000000000000000000,0.65362847689539194107055664062500000000000000000000,1.5299211025042932406510924732205807400170520070828,0.00000000041613274461033536179694567228400047888068715606064,1.0000000008476661621001798492016725091940899973831,-30.135784751431798769106383173628945443928927990943,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1622043662,31,2147483648,525439986,0.24467706028372049331665039062500000000000000000000,0.75532293971627950668334960937500000000000000000000,1.3239370174241339256871372677019837213235262467306,0.00000000042044322211271937239467478664699956919161695522132,1.0000000433337636353702148476972757024809160876068,-24.459933215720521559413052715898183193206718097631,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,1840430858,31,2147483648,307052790,0.14298259746283292770385742187500000000000000000000,0.85701740253716707229614257812500000000000000000000,1.1668374493207937725199780365777805275203661033160,0.00000000046005063239915799154675783538440576948342049290761,1.0000017451713683654257140920837544758835722424381,-19.128199859449710319957886689524615543450448620771,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,263924838,28,268435456,4510618,0.016803361475467681884765625000000000000000000000000,0.98319663852453231811523437500000000000000000000000,1.0170905399968456170843609649198685877378467880314,0.0000000030190542902292303150621635127119526488618885191241,1.0000002882349057285857942623965812418593004963760,-21.726251605339515034791556695736645586188788298063,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,482312034,29,536870912,54558878,0.10162382945418357849121093750000000000000000000000,0.89837617054581642150878906250000000000000000000000,1.1131194624100961163245617877326278779931914367287,0.0000000013201330615052602430434823426443992463288561549676,1.0000000075054112596683917610497514240638203262058,-26.989421727373044082178169457836686746633889178719,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,700699230,30,1073741824,373042594,0.34742298908531665802001953125000000000000000000000,0.65257701091468334197998046875000000000000000000000,1.5323861908625188584836892142724346935560354476199,0.00000000073995056248454801109547147574904890507509013851026,1.0000000022889870954103888050183773830787320950976,-28.702643524530807515818844953150254900984307617079,false,true,false,true,false,renyi_requirement_failed
falcon,0.250000000000000000000000000000,falcon-epsilon-bkz,128,10,919086426,30,1073741824,154655398,0.14403406344354152679443359375000000000000000000000,0.85596593655645847320556640625000000000000000000000,1.1682707889323130967446145265994821688292456622572,0.00000000061738868925461271138331331692771043213069199530467,1.0000032749550122802597543732620984107341442454970,-18.220093480691171614004966368188578964689944138578,false,true,false,true,false,renyi_requirement_failed
